Class,subClass,concept_id,concept_name,concept_label,concept_index,attribute_concept_id,attribute_concept_name,modifier_concept_id,modifier_concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,concept_symbol,concept_units,original_request,concept_group
LABS,INFECTIOUS_DISEASE_RNA,3041077,Parainfluenza virus 2 RNA [#/volume] (viral load) in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,36305012,Parainfluenza virus 2 RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,40763472,Parainfluenza virus 2 RNA [Presence] in Isolate by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,36304319,Parainfluenza virus 2 RNA [Presence] in Lower respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,46235764,Parainfluenza virus 2 RNA [Presence] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,37019613,Parainfluenza virus 2 RNA [Presence] in Respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,3012158,Parainfluenza virus 2 RNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,37021346,Parainfluenza virus 2 RNA [Presence] in Upper respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,21493381,Parainfluenza virus 3 NP gene [Presence] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,3041665,Parainfluenza virus 3 RNA [#/volume] (viral load) in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,36304299,Parainfluenza virus 3 RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,40763471,Parainfluenza virus 3 RNA [Presence] in Isolate by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,36303784,Parainfluenza virus 3 RNA [Presence] in Lower respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,46235765,Parainfluenza virus 3 RNA [Presence] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,37021465,Parainfluenza virus 3 RNA [Presence] in Respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,3006262,Parainfluenza virus 3 RNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,37019976,Parainfluenza virus 3 RNA [Presence] in Upper respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,21493382,Parainfluenza virus 4 P gene [Presence] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,36305379,Parainfluenza virus 4 RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,40763470,Parainfluenza virus 4 RNA [Presence] in Isolate by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,36304298,Parainfluenza virus 4 RNA [Presence] in Lower respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,46235766,Parainfluenza virus 4 RNA [Presence] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,37020335,Parainfluenza virus 4 RNA [Presence] in Respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,3038297,Parainfluenza virus 4 RNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,37019984,Parainfluenza virus 4 RNA [Presence] in Upper respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,40770419,Parainfluenza virus 4a RNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,40770420,Parainfluenza virus 4b RNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,36304275,Parainfluenza virus RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,36304620,Parainfluenza virus RNA [Presence] in Lower respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,40764126,Parainfluenza virus RNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,37019554,Parainfluenza virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parainfluenza
LABS,INFECTIOUS_DISEASE_RNA,3031320,Pneumocystis jiroveci DNA [#/volume] in Blood by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pneumocystis
LABS,INFECTIOUS_DISEASE_RNA,3029831,Pneumocystis jiroveci DNA [#/volume] in Bone marrow by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pneumocystis
LABS,INFECTIOUS_DISEASE_RNA,3033019,Pneumocystis jiroveci DNA [#/volume] in Bronchoalveolar lavage by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pneumocystis
LABS,INFECTIOUS_DISEASE_RNA,3029528,Pneumocystis jiroveci DNA [#/volume] in Cerebral spinal fluid by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pneumocystis
LABS,INFECTIOUS_DISEASE_RNA,36303311,Pneumocystis jiroveci DNA [#/volume] in Lower respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pneumocystis
LABS,INFECTIOUS_DISEASE_RNA,3033297,Pneumocystis jiroveci DNA [#/volume] in Serum or Plasma by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pneumocystis
LABS,INFECTIOUS_DISEASE_RNA,3032961,Pneumocystis jiroveci DNA [#/volume] in Tissue by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pneumocystis
LABS,INFECTIOUS_DISEASE_RNA,3032414,Pneumocystis jiroveci DNA [#/volume] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pneumocystis
LABS,INFECTIOUS_DISEASE_RNA,36304562,Pneumocystis jiroveci DNA [Presence] in Lower respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pneumocystis
LABS,INFECTIOUS_DISEASE_RNA,3009595,Pneumocystis jiroveci DNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pneumocystis
LABS,INFECTIOUS_DISEASE_RNA,3029826,Respiratory pathogens DNA and RNA 12a panel - Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,40763620,Respiratory pathogens DNA and RNA 12b panel - Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,46236739,Respiratory pathogens DNA and RNA 14 panel - Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,46235796,Respiratory pathogens DNA and RNA 4 panel - Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,21493188,Respiratory pathogens DNA and RNA identified in Pleural fluid by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,21493881,Respiratory pathogens DNA and RNA identified in Respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,21491816,Respiratory pathogens DNA and RNA panel - Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,37021212,Respiratory pathogens DNA and RNA panel - Respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,21493186,Respiratory pathogens DNA and RNA tested for in Pleural fluid by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,21493195,Respiratory pathogens DNA and RNA tested for in Respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,21493389,Respiratory pathogens identified [Type] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,46235394,Respiratory pathogens RNA 8 panel - Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,21493384,Respiratory syncytial virus A 5' UTR RNA [Presence] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,36303916,Respiratory syncytial virus A RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,36303588,Respiratory syncytial virus A RNA [Presence] in Lower respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,46234982,Respiratory syncytial virus A RNA [Presence] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,3005156,Respiratory syncytial virus A RNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,37019510,Respiratory syncytial virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,21493385,Respiratory syncytial virus B F gene [Presence] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,36305321,Respiratory syncytial virus B RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,36304133,Respiratory syncytial virus B RNA [Presence] in Lower respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,46234983,Respiratory syncytial virus B RNA [Presence] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,3000108,Respiratory syncytial virus B RNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,37019752,Respiratory syncytial virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,3043924,Respiratory syncytial virus RNA [Identifier] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,46235767,Respiratory syncytial virus RNA [Presence] in Bronchoalveolar lavage by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,36304900,Respiratory syncytial virus RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,40763326,Respiratory syncytial virus RNA [Presence] in Isolate by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,1176171,Respiratory syncytial virus RNA [Presence] in Lower respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,46235794,Respiratory syncytial virus RNA [Presence] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,37021152,Respiratory syncytial virus RNA [Presence] in Respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,3044254,Respiratory syncytial virus RNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,36203323,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,3030692,Respiratory virus DNA+RNA [Identifier] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Respiratory
LABS,INFECTIOUS_DISEASE_RNA,21493383,Rhinovirus 5' UTR RNA [Presence] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhinovirus
LABS,INFECTIOUS_DISEASE_RNA,3040406,Rhinovirus RNA [Identifier] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhinovirus
LABS,INFECTIOUS_DISEASE_RNA,36303481,Rhinovirus RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhinovirus
LABS,INFECTIOUS_DISEASE_RNA,1175203,Rhinovirus RNA [Presence] in Lower respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhinovirus
LABS,INFECTIOUS_DISEASE_RNA,46236735,Rhinovirus RNA [Presence] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhinovirus
LABS,INFECTIOUS_DISEASE_RNA,37020003,Rhinovirus RNA [Presence] in Respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhinovirus
LABS,INFECTIOUS_DISEASE_RNA,3025023,Rhinovirus RNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhinovirus
LABS,INFECTIOUS_DISEASE_RNA,37019747,Rhinovirus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhinovirus
LABS,INFECTIOUS_DISEASE_RNA,37020146,Rhinovirus+Enterovirus RNA [Presence] in Lower respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhinovirus+Enterovirus
LABS,INFECTIOUS_DISEASE_RNA,36304423,Rhinovirus+Enterovirus RNA [Presence] in Nasopharynx by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhinovirus+Enterovirus
LABS,INFECTIOUS_DISEASE_RNA,3040684,Rhinovirus+Enterovirus RNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhinovirus+Enterovirus
LABS,INFECTIOUS_DISEASE_RNA,37019683,Rhinovirus+Enterovirus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhinovirus+Enterovirus
LABS,INFECTIOUS_DISEASE_RNA,40763330,SARS coronavirus RNA [Presence] in Isolate by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SARS
LABS,INFECTIOUS_DISEASE_RNA,40763588,SARS coronavirus RNA [Presence] in Serum or Plasma by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SARS
LABS,INFECTIOUS_DISEASE_RNA,3031852,SARS coronavirus RNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SARS
LABS,INFECTIOUS_DISEASE_RNA,3043447,SARS coronavirus Urbani RNA [Presence] in Nose by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SARS
LABS,INFECTIOUS_DISEASE_RNA,3043131,SARS coronavirus Urbani RNA [Presence] in Serum or Plasma by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SARS
LABS,INFECTIOUS_DISEASE_RNA,3028884,SARS coronavirus Urbani RNA [Presence] in Sputum by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SARS
LABS,INFECTIOUS_DISEASE_RNA,3043424,SARS coronavirus Urbani RNA [Presence] in Stool by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SARS
LABS,INFECTIOUS_DISEASE_RNA,3043396,SARS coronavirus Urbani RNA [Presence] in Unspecified specimen by NAA with probe detection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SARS
LABS,LACTATE_DEHYDROGENASE,3005225,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Pyruvate to lactate reaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LACTATE_DEHYDROGENASE,3006898,Lactate dehydrogenase 1/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LACTATE_DEHYDROGENASE,3007858,Lactate dehydrogenase 3/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LACTATE_DEHYDROGENASE,3009347,Lactate dehydrogenase isoenzymes [Interpretation] in Serum or Plasma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LACTATE_DEHYDROGENASE,3012481,Lactate dehydrogenase 5/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LACTATE_DEHYDROGENASE,3016436,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LACTATE_DEHYDROGENASE,3022250,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LACTATE_DEHYDROGENASE,3023919,Lactate dehydrogenase 2/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LACTATE_DEHYDROGENASE,3024830,Lactate dehydrogenase 4/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LIPID_PANEL,3002109,Cholesterol in LDL/Cholesterol in HDL [Mass Ratio] in Serum or Plasma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LIPID_PANEL,3007070,Cholesterol in HDL [Mass/volume] in Serum or Plasma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LIPID_PANEL,3009596,Cholesterol in VLDL [Mass/volume] in Serum or Plasma by calculation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LIPID_PANEL,3009966,Cholesterol in LDL [Mass/volume] in Serum or Plasma by Direct assay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LIPID_PANEL,3011163,Cholesterol.total/Cholesterol in HDL [Mass Ratio] in Serum or Plasma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LIPID_PANEL,3022192,Triglyceride [Mass/volume] in Serum or Plasma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,LIPID_PANEL,3027114,Cholesterol [Mass/volume] in Serum or Plasma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,METABOLIC_PANEL,3004501,Glucose [Mass/volume] in Serum or Plasma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LABS,METABOLIC_PANEL,3006923,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
